instance_id,id,aud,role,email,encrypted_password,email_confirmed_at,invited_at,confirmation_token,confirmation_sent_at,recovery_token,recovery_sent_at,email_change_token_new,email_change,email_change_sent_at,last_sign_in_at,raw_app_meta_data,raw_user_meta_data,is_super_admin,created_at,updated_at,phone,phone_confirmed_at,phone_change,phone_change_token,phone_change_sent_at,confirmed_at,email_change_token_current,email_change_confirm_status,banned_until,reauthentication_token,reauthentication_sent_at,is_sso_user,deleted_at,is_anonymous
00000000-0000-0000-0000-000000000000,7957680d-0435-4fad-8d13-0758bebdd881,authenticated,authenticated,e2e.user+1771270523816@example.com,$2a$10$gklC24niIBac9n8n3SCtuOAb6vwicAseHofBD./1XgdGd9.eukjb.,Mon Feb 16 2026 15:35:26 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 15:35:33 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 15:35:26 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:35:33 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:35:26 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,2351bf16-ae94-4b7c-8e09-d4b19f571e0e,authenticated,authenticated,e2e.user+1771270594713@example.com,$2a$10$NzVhe7U6mR6YcOYRIKH14Ok0qHQ38AywEzY0Jvom8tBMqZaIT6y0q,Mon Feb 16 2026 15:36:37 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 15:36:43 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 15:36:37 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:36:43 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:36:37 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,3bfbf52d-9449-43da-a65b-de395eed3f18,authenticated,authenticated,e2e.auth.1771271313004@example.com,$2a$10$kTi312Lbn0fE05c06RRKYOiYhumcy1TQJbQMHVZEbllsuYRNNYMVC,Mon Feb 16 2026 15:48:34 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,,[object Object],[object Object],,Mon Feb 16 2026 15:48:34 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:48:34 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:48:34 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,342b3eee-bfae-4bb0-8093-7319af6ee626,authenticated,authenticated,e2e.user.1771271815713@example.com,$2a$10$pKr/mTWplebV1Ti.xB8pRudw63lzl2VclubXHVRV0ipF.LF8saCT2,Mon Feb 16 2026 15:56:56 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,,[object Object],[object Object],,Mon Feb 16 2026 15:56:56 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:56:56 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:56:56 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,0bb077da-d63a-44c3-9079-c67b49fe8a74,authenticated,authenticated,e2e.user.1771271755639@example.com,$2a$10$LgrJqRcyOgLquEzCYQzNoeEtJ8AZk57/lboJBnl/a0yJ2FLNyCw4y,Mon Feb 16 2026 15:55:57 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,,[object Object],[object Object],,Mon Feb 16 2026 15:55:57 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:55:57 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:55:57 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,fdd98b47-acae-4b52-bd13-315910ef3c40,authenticated,authenticated,e2e.user+1771271027204@example.com,$2a$10$AQnrP./vDZQ5yxsY8qJepu2mp5/Wd3pFQjzN6WW0R85CyZ9570sXW,Mon Feb 16 2026 15:43:49 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 15:43:53 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 15:43:49 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:43:53 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:43:49 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,15041ac2-3b97-42f1-8bb1-948f78665c4b,authenticated,authenticated,e2e.user.1771271312999@example.com,$2a$10$9DeziXFwvp4PFaZKTTHnv.7H9y5Hhm3SOKwOW0vrw3cZZ0T2Q8HXC,Mon Feb 16 2026 15:48:34 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,,[object Object],[object Object],,Mon Feb 16 2026 15:48:34 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:48:34 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:48:34 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,fbeb35cf-f4af-41bf-9819-492e0797b251,authenticated,authenticated,e2e.user+1771270695227@example.com,$2a$10$ao8nD3E3HT1KmhStrr/Br..wEq.eUuCj8I229RCrp96Zc4FL0.PiC,Mon Feb 16 2026 15:38:17 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 15:38:23 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 15:38:17 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:38:23 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:38:17 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,7837ec8c-03ce-4231-8e66-46e0ae414ff9,authenticated,authenticated,e2e.booking.1771271756813@example.com,$2a$10$L3NUGBbKjzs5hbXLqpH2wOuqqm9O8Ucjh7R8Et9LgfFPqTHoRfl3C,Mon Feb 16 2026 15:55:57 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,,[object Object],[object Object],,Mon Feb 16 2026 15:55:57 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:55:57 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:55:57 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,fb795bc3-a6d0-4222-8e6f-6814c1a3dcb7,authenticated,authenticated,e2e.user.1771271460113@example.com,$2a$10$v.JSY.7la1nAFEexaxUbJekq0iajjIBRxBWAZnxtzPy90zTQAPweK,Mon Feb 16 2026 15:51:01 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,,[object Object],[object Object],,Mon Feb 16 2026 15:51:01 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:51:01 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:51:01 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,b7e2b6cd-6743-4a71-b7af-59880ab07270,authenticated,authenticated,e2e.user+1771270766357@example.com,$2a$10$pF0n1QErlpsAS51MrfWxHePTZ4.2orbAZskXrIrKUoZpGjasmYaP2,Mon Feb 16 2026 15:39:28 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 15:39:36 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 15:39:28 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:39:36 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:39:28 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,7095e991-51c1-49da-acbb-18fe3c4b57e6,authenticated,authenticated,e2e.auth.1771271460216@example.com,$2a$10$2j3/8/45Or.MRFNjHlcI9u3kF4BQ1foXDcKcN0.5G8He6ZOLoyt6.,Mon Feb 16 2026 15:51:01 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,,[object Object],[object Object],,Mon Feb 16 2026 15:51:01 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:51:01 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:51:01 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,6e0d252b-a959-4eca-b91e-bc1f097387cf,authenticated,authenticated,admin_novo@fab.mil.br,$2a$10$5uY5tT4ADHt4yz68.gP4/ubjSuEqORywolCULTINy.ziZUndvXvq6,Mon Feb 16 2026 16:13:59 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Sat Mar 07 2026 07:43:24 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 16:13:59 GMT-0400 (Horário Padrão do Amazonas),Sat Mar 07 2026 07:43:24 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 16:13:59 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,fba9f0c1-fbb6-464a-9d26-2fe04a00626c,authenticated,authenticated,e2e.user+1771271099222@example.com,$2a$10$MjL4/gF4t1ZnsjKygaW/W.2E369YsCuYwFainYQSHGO/mh2byFkfS,Mon Feb 16 2026 15:45:00 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Mon Feb 16 2026 15:45:04 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Mon Feb 16 2026 15:45:00 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 15:45:04 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 15:45:00 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,a3c39e60-b4d9-4b2f-9555-85b436ebcf57,authenticated,authenticated,teste@test.com,$2a$10$31QilJSBxHDTqo/bCPtUMeRYhWmBbwAIrlraNatP75m108Hx8UTry,Thu Feb 19 2026 08:01:53 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,Sat Mar 07 2026 08:00:44 GMT-0400 (Horário Padrão do Amazonas),[object Object],[object Object],,Thu Feb 19 2026 08:01:53 GMT-0400 (Horário Padrão do Amazonas),Mon Mar 09 2026 10:54:01 GMT-0400 (Horário Padrão do Amazonas),,,,,,Thu Feb 19 2026 08:01:53 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
00000000-0000-0000-0000-000000000000,9f43f52b-044f-4c15-beab-4d1e0fd78edc,authenticated,authenticated,e2e.pending+1771272860044@example.com,$2a$10$zR0slli1Rjfnb79CkZKi4uV/0YCALdG4ong5XrlkyF5v0bqMEYF0S,Mon Feb 16 2026 16:14:22 GMT-0400 (Horário Padrão do Amazonas),,,,,,,,,,[object Object],[object Object],,Mon Feb 16 2026 16:14:21 GMT-0400 (Horário Padrão do Amazonas),Mon Feb 16 2026 16:14:22 GMT-0400 (Horário Padrão do Amazonas),,,,,,Mon Feb 16 2026 16:14:22 GMT-0400 (Horário Padrão do Amazonas),,0,,,,false,,false
